id_departamento;id_cargo;id_loja;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
6;6;50;298396;812831;Davi Lucas;Fonseca;13/06/1959;M;264.138.597-09;3316.46;12/08/2020;
4;3;56;289409;99578;Lavínia;Pereira;27/06/1961;F;127.698.045-02;8328.22;26/12/2016;
10;1;41;940939;263081;Yuri;Aparecida;10/12/1986;M;402.156.837-90;3453.25;08/06/2017;12/08/2020
6;5;30;891551;499461;Vitória;Vargas;20/09/1978;F;759.431.628-28;18218.81;17/07/2019;
4;7;1;653333;210996;Leonardo;Azevedo;09/08/1970;M;842.096.153-15;5919.74;05/08/2018;
10;4;19;212277;970747;Murilo;Pastor;26/07/1974;M;598.017.624-11;7808.03;22/03/2019;
9;4;17;42889;426951;Marcelo;Azevedo;18/12/1977;F;409.832.651-51;2174.86;04/06/2018;
2;7;35;258357;722253;Emilly;Sampaio;16/08/1991;F;841.593.726-19;8855.52;18/12/2019;
5;9;18;629458;548240;Ana Cecília;Lopes;14/11/1978;F;697.235.840-00;18047.31;20/08/2020;
7;5;58;747798;727226;Isis;Mendonça;17/04/1987;M;134.592.608-15;1948.33;23/09/2022;
4;1;5;703994;569013;Dom;Campos;29/08/1998;M;432.107.568-80;15352.9;22/10/2018;
1;1;10;101649;903518;Isaque;Brito;29/09/2006;F;406.312.759-16;17532.81;11/12/2015;
4;7;15;528326;721196;Fernando;Mendes;17/08/2002;M;024.698.573-92;6816.98;31/10/2016;
10;5;59;616860;865816;Ana Vitória;Brito;26/11/1983;M;289.315.740-88;1643.08;19/12/2019;16/08/2022
9;2;2;870058;909950;Henrique;Albuquerque;22/03/1968;F;257.401.839-79;8818.72;06/04/2017;
8;3;27;612959;892742;Paulo;Vasconcelos;13/04/1984;M;816.749.520-58;1965.89;31/10/2019;
3;7;25;651293;463961;Cecilia;Viana;26/09/1995;F;379.124.068-40;11314.89;14/04/2024;
7;3;16;803070;670115;Yago;Cavalcanti;06/06/2001;M;172.490.586-49;11068.45;30/09/2019;
5;9;39;294232;782963;Lorenzo;Lima;10/05/1996;F;647.512.893-73;18858.86;29/09/2020;
8;9;38;903962;479160;Ana Lívia;Andrade;05/10/1989;F;582.417.096-76;6445.06;23/05/2024;
5;1;14;374057;373499;Calebe;Freitas;23/03/1959;F;369.158.742-91;7270.17;12/04/2018;
4;8;46;155175;73954;Melina;Duarte;28/05/1979;F;650.498.231-70;10997.39;23/01/2016;
8;1;34;225637;453309;Thales;da Costa;10/09/1979;F;703.492.156-34;6590.12;18/09/2016;
2;2;63;364696;979936;Emanuella;Vasconcelos;07/01/1982;F;062.158.397-95;10292.79;30/07/2015;
5;9;26;207301;807867;Isabela;Pastor;27/10/1986;M;265.981.307-86;5403.31;19/05/2020;
4;1;11;941582;844689;Ana Luiza;Alves;14/04/1987;M;054.687.931-48;19532.05;17/03/2024;
8;5;51;679332;505432;Maria Luísa;Correia;09/11/1970;F;476.051.983-10;19169.6;22/09/2020;
7;3;22;260278;819036;Igor;Santos;11/01/1975;M;984.706.215-30;6728.52;20/02/2018;
3;5;65;318057;781186;Milena;Caldeira;07/12/1971;F;298.754.016-76;3113.84;12/08/2016;
2;8;55;181090;533345;Lorena;Pinto;19/12/2003;F;647.193.205-70;2990.15;03/12/2023;
10;6;54;330210;814018;Maria Liz;Sá;28/04/1983;F;915.870.346-20;11252.7;01/02/2024;
9;9;54;691552;270879;Catarina;Fonseca;16/07/1988;M;971.406.835-57;7296.5;28/11/2014;
4;9;35;658339;269818;Josué;da Conceição;19/02/1991;M;891.720.345-05;5678.14;01/08/2024;
5;8;19;935488;501251;Otto;Rezende;18/11/1988;F;207.418.659-20;19754.02;23/07/2019;
9;4;42;736326;792750;Helena;Lopes;05/05/2002;M;847.395.126-37;14537.86;03/08/2024;
2;1;57;585352;862704;Otto;Fonseca;16/05/1982;F;085.629.714-30;12280.0;21/04/2023;
9;8;44;995094;902349;Ísis;Barbosa;03/01/1995;M;591.420.687-11;12195.66;15/05/2023;
3;8;38;660887;612598;Isabela;da Paz;05/01/1977;M;026.341.579-16;16329.07;23/07/2019;
10;2;9;357083;807306;Caio;Novaes;27/10/1979;F;157.429.360-52;16593.25;20/04/2020;
1;5;31;507664;419132;Gabriela;Sampaio;11/08/2005;F;720.546.893-00;9587.85;14/05/2021;
2;5;9;648710;978185;João Guilherme;Pires;22/08/1962;F;398.465.721-82;18865.43;19/11/2015;
4;9;44;9576;234381;Anna Liz;Fogaça;25/08/2001;M;638.097.541-10;5732.8;14/07/2016;
7;1;43;419582;62149;Ana Lívia;Garcia;04/08/1998;F;968.012.543-24;11851.48;10/08/2021;
3;1;58;717153;142808;Apollo;Peixoto;24/11/1980;F;795.281.640-30;19317.79;07/12/2021;
2;9;6;525624;100666;Sarah;Alves;23/02/1973;M;081.459.376-39;5126.78;31/05/2024;
4;3;35;556431;393713;Nicolas;Rios;02/01/1961;F;286.495.317-09;5856.61;05/02/2019;
6;5;26;671869;282613;Davi;Marques;21/04/1981;F;612.574.089-76;11632.74;10/04/2022;
6;3;57;167805;446361;Francisco;Albuquerque;16/10/1998;M;240.938.651-24;17152.42;23/03/2017;
8;2;20;611684;868261;Vitor Hugo;Novaes;03/04/1981;F;825.706.419-01;7284.02;24/06/2019;
3;5;39;921207;400507;Augusto;Pimenta;09/03/1980;M;174.259.608-85;3037.64;03/09/2024;
8;2;64;467895;16653;Mirella;Novais;31/05/1994;F;294.013.865-60;12181.9;02/09/2017;
5;7;39;134137;531316;Alícia;Machado;28/02/1980;F;873.205.694-00;9131.68;28/05/2018;
3;6;57;186624;758926;Lara;Porto;26/06/1993;F;095.421.876-02;10381.33;12/06/2018;
2;2;51;170558;123953;Vinícius;Novais;13/11/1984;M;017.324.968-03;2363.98;11/07/2015;
2;2;64;127121;529632;Isabelly;Fernandes;05/12/1985;F;042.963.875-29;5367.56;12/09/2017;
6;6;3;338595;199439;Isis;Souza;18/05/1962;M;427.160.958-76;6995.39;26/04/2015;
10;9;60;387646;664657;Isaque;Moreira;18/12/1959;M;623.548.179-91;18379.79;11/11/2024;
9;3;62;671422;346348;Fernando;Duarte;09/11/1970;F;579.631.820-95;11679.89;14/01/2021;
6;7;4;864125;868944;Anna Liz;Monteiro;06/07/1972;M;408.591.723-41;19472.93;02/03/2022;
9;9;56;166052;997915;Théo;Freitas;18/10/2001;F;218.937.654-82;17649.8;13/09/2024;
2;5;58;300695;559494;Gael;Porto;18/03/2000;F;360.518.479-01;11156.71;29/08/2017;
4;4;2;166303;262027;Maria Helena;Caldeira;07/01/1963;M;612.738.594-64;16597.97;31/10/2023;
2;5;60;496138;351894;Marcos Vinicius;Fonseca;11/03/1967;M;851.039.624-89;17846.28;05/01/2020;
3;6;38;184526;172922;Erick;Santos;26/07/1992;M;706.851.432-44;5274.06;22/04/2020;
3;7;27;741194;870171;Yasmin;da Rocha;22/01/1982;M;392.617.045-06;19167.14;25/04/2015;
8;9;64;237296;635688;Eduardo;Aparecida;03/09/2006;M;093.628.574-56;15001.12;19/06/2018;
9;7;23;132494;693906;Sabrina;Farias;10/06/1982;M;502.468.173-80;11824.55;23/04/2021;
9;8;22;913760;754166;Bruna;Oliveira;10/09/1977;F;032.857.461-90;18362.41;11/11/2016;
3;3;62;589227;255550;Hadassa;Araújo;09/08/1999;M;950.137.624-99;6546.94;18/09/2015;
6;8;47;368767;710133;Marcelo;Costa;29/01/1998;F;643.789.251-09;14496.22;27/10/2024;
2;4;23;94510;68919;Beatriz;Dias;27/08/2002;F;547.680.312-26;12568.37;07/05/2018;
8;6;45;354467;756862;Ana Sophia;Oliveira;19/09/1965;M;632.790.418-13;16774.32;24/03/2024;
6;3;17;653733;234357;Ravi;Peixoto;28/07/1961;F;019.834.572-05;17094.0;04/07/2021;
1;3;30;568026;211787;Stephany;Lima;26/04/2006;M;864.731.250-35;15096.75;16/04/2023;
9;5;55;185261;311115;Pedro Lucas;Nogueira;21/08/1965;M;413.728.596-91;10971.43;15/02/2021;
10;4;2;383079;49004;João Vitor;Cavalcante;14/02/1986;F;263.170.895-40;18977.43;20/05/2023;
9;5;17;186852;435582;Nathan;Nunes;28/10/2002;M;517.826.904-76;17479.23;14/04/2017;
2;2;56;301392;634957;Heloísa;Almeida;28/08/2003;M;264.358.971-82;15319.49;30/03/2019;
6;1;44;986646;30746;João Vitor;Santos;25/06/2006;F;235.019.678-02;2460.49;11/04/2021;
9;5;28;138205;338875;Pedro;Castro;01/06/1980;M;641.385.720-07;16436.25;19/12/2021;
2;4;3;268313;577456;Benjamim;Araújo;23/02/1969;F;175.609.283-40;5727.34;09/04/2024;
9;3;1;566845;166151;Maria Fernanda;da Mata;21/03/1978;F;426.379.851-19;13312.47;13/11/2016;
7;2;30;660450;11206;Maria Júlia;Correia;08/06/1993;M;285.149.630-15;5025.1;11/03/2015;07/09/2024
3;6;1;527170;650660;Luana;das Neves;19/01/1959;M;856.920.734-47;9392.23;04/02/2024;
4;5;66;493202;884894;Felipe;Costa;26/12/1982;M;391.450.786-10;10395.55;01/05/2024;
7;7;13;96511;945046;Luiz Gustavo;Rezende;21/03/1960;M;470.325.961-34;19381.53;13/03/2024;
5;1;11;18694;854571;Maria Luiza;Almeida;01/07/1965;F;653.791.842-19;4594.1;21/06/2016;
8;6;5;929065;518672;Cauã;Costela;19/05/2006;F;297.603.185-12;3846.77;20/01/2024;
2;3;29;706797;904305;Lorenzo;Araújo;23/05/2003;F;065.189.437-93;4299.43;20/03/2019;
8;2;39;380981;934143;Melina;Aragão;25/05/1980;M;493.861.257-73;9715.2;18/01/2023;
8;8;46;865328;205558;Lunna;Vargas;21/10/1972;F;428.695.370-00;17374.94;29/04/2016;
3;1;60;357078;114964;Yuri;Porto;15/04/2006;M;524.687.391-91;6585.56;30/12/2016;
3;1;34;503813;207979;Kamilly;Silveira;30/04/1983;F;671.825.943-82;18974.13;24/09/2018;
8;5;46;568948;245143;Mariah;Novais;30/06/1963;F;290.364.185-42;3168.8;08/12/2016;
7;8;39;552614;794106;Luiz Miguel;Leão;25/12/1991;M;513.729.806-95;11207.65;03/02/2020;
6;2;20;187304;238157;Oliver;Mendes;21/10/1987;F;291.046.753-80;8199.13;15/03/2015;
10;7;65;100279;876462;Cauã;Sampaio;01/09/1962;M;384.021.596-05;4930.96;05/09/2019;
9;7;7;228464;541837;Paulo;Freitas;26/10/2005;M;895.423.761-46;16746.65;26/06/2022;
8;2;36;975556;503604;Maria Flor;Monteiro;04/10/1972;F;240.573.198-32;7242.13;16/04/2022;
8;5;16;103095;134938;Otávio;Casa Grande;22/03/1979;M;293.541.806-98;18484.22;14/06/2023;
8;8;44;302159;811596;Mariah;Vasconcelos;26/03/1982;F;376.849.205-29;1657.7;07/01/2024;
10;7;64;212588;38956;Marcelo;Cirino;27/11/1999;M;287.509.316-95;11659.54;22/08/2021;
7;4;58;231292;622580;Mateus;Moura;23/08/1992;M;613.820.947-87;2717.24;28/05/2024;
2;8;39;780351;558044;Bella;Farias;21/10/1986;F;754.198.603-84;14697.8;25/08/2016;
2;8;3;414050;283271;Emanuelly;Moraes;31/07/1966;M;841.235.067-71;1563.77;12/08/2021;
6;1;45;864829;335473;Stella;Moreira;04/08/1974;F;421.930.876-87;5367.9;27/06/2023;
4;8;39;204014;912806;Isabel;Moreira;24/09/1981;F;258.061.439-70;3557.25;05/06/2016;
2;1;37;185328;530960;Isaque;Gomes;17/12/1989;M;809.345.672-47;8585.9;18/08/2023;
2;2;46;92058;561066;Luiza;Pastor;29/10/2003;F;715.034.826-26;8776.9;14/06/2023;
2;4;24;815944;697677;Isis;Rios;03/04/1985;F;586.327.194-91;11559.94;14/02/2020;
7;9;19;408550;17938;Isaque;da Paz;07/06/1971;M;048.539.216-05;16774.69;12/12/2018;
1;3;56;461896;513710;Thomas;Ribeiro;14/01/1960;M;675.912.384-00;15645.31;06/08/2016;
6;4;49;713105;697802;Samuel;Rezende;25/03/1981;F;284.679.015-94;14749.41;18/01/2020;
2;5;42;639484;538147;Ana Júlia;da Rosa;22/06/1981;M;872.394.156-19;18397.55;18/12/2021;
4;1;16;170163;442318;Manuela;Santos;18/06/1959;M;348.672.519-09;12486.23;28/06/2016;
3;6;33;663595;491407;Ana Julia;da Cruz;18/05/1989;F;827.569.431-00;2589.21;13/05/2023;29/10/2023
6;2;23;192111;89302;Bento;Aragão;29/12/1998;F;630.284.157-71;14814.83;05/05/2024;
1;6;44;246508;680515;Hellena;Nunes;17/10/1983;F;536.804.172-17;14445.48;19/04/2024;
9;5;55;504799;584449;Milena;Farias;05/07/2004;F;784.316.920-22;7301.08;15/08/2016;
10;1;47;578776;201522;Matheus;Cavalcante;19/01/1992;F;824.790.153-60;14288.35;29/12/2019;
6;2;31;889058;995912;Letícia;Fernandes;18/06/1968;M;652.174.930-70;13899.3;13/12/2023;
4;1;12;371456;4419;Lara;Pires;25/02/2002;F;805.973.162-95;7465.26;27/11/2014;
2;3;22;75560;686896;Dom;Silva;09/09/1963;F;519.783.602-40;13769.61;26/05/2023;
7;3;36;87664;821781;Laís;Teixeira;19/07/1990;F;804.231.765-44;6427.42;13/01/2023;
7;1;27;95159;486790;Sabrina;Azevedo;05/02/1965;M;365.208.971-59;5961.18;29/10/2017;
8;8;50;251334;424357;Erick;Cardoso;11/02/2001;M;489.765.132-82;10868.62;04/08/2015;
9;6;55;167198;14924;Anthony Gabriel;da Paz;04/03/1986;F;709.238.564-47;19433.52;15/05/2024;
3;4;51;927570;668772;Théo;Pires;08/11/1988;F;291.306.475-25;11389.74;20/10/2019;
2;5;41;996692;602562;Erick;Gonçalves;22/05/1977;M;341.968.075-93;6551.93;16/09/2024;
5;7;8;970750;901989;Larissa;Dias;23/11/1964;F;380.971.265-59;4717.52;20/09/2021;
4;7;42;903345;218237;Vitor Gabriel;Cassiano;03/03/1960;F;281.536.704-17;2382.59;22/07/2023;
6;6;26;137957;633727;Cecilia;Jesus;22/09/1999;F;923.574.180-79;4627.83;16/09/2022;
5;5;32;479137;771698;Brenda;Sales;24/06/1994;F;623.780.459-56;14207.23;02/09/2019;
5;3;36;566464;391829;Nathan;Machado;18/12/2005;M;405.278.961-01;15487.18;07/08/2016;
6;4;35;689715;524208;Antônio;Barbosa;13/11/1960;F;129.034.587-23;2743.03;14/03/2017;
10;4;33;728143;360254;Eloah;Guerra;27/05/1962;M;172.693.054-80;11624.06;05/11/2020;
2;8;25;386714;14639;João Pedro;Nogueira;02/11/2001;M;507.239.648-74;15160.0;19/10/2019;
3;9;39;958744;227822;Lívia;Nogueira;09/08/1963;M;562.170.943-80;9797.82;22/08/2024;
2;4;44;910963;461411;Maria Isis;Nascimento;29/11/1973;F;128.059.637-68;17705.08;13/01/2022;
10;8;42;77694;655756;Gabriela;Rios;20/10/1969;F;932.745.106-61;15316.17;16/01/2019;
2;2;40;639452;891738;Renan;da Paz;14/07/1962;M;127.894.560-11;19905.78;22/04/2021;
10;3;33;63510;468017;Enzo Gabriel;Monteiro;16/11/1996;M;582.037.946-29;17861.34;19/09/2023;
10;6;64;428853;341334;Maria Luiza;Gonçalves;17/01/1982;M;026.974.358-83;14303.72;29/09/2015;
5;8;4;603945;773923;Davi Miguel;Silva;05/11/1977;F;458.716.320-17;17634.56;20/07/2021;
8;9;40;765502;363301;Igor;Marques;08/04/1963;M;560.972.143-16;17343.76;17/06/2024;
5;2;49;864068;921087;Rodrigo;Alves;18/11/1985;F;315.027.469-99;18112.47;16/01/2022;
8;9;25;555553;96912;Mateus;Vasconcelos;14/09/1965;F;389.071.562-12;5318.6;06/08/2021;
6;1;53;464097;323656;Laís;Vasconcelos;20/06/1994;M;703.516.289-59;17427.78;31/05/2020;
9;9;38;802397;996381;Daniela;Ribeiro;24/07/1964;F;729.130.548-97;15644.15;31/01/2018;
4;8;7;112271;451427;Pedro Henrique;Farias;27/05/1981;F;897.156.432-64;17550.68;05/05/2021;
5;3;66;538605;143227;Sofia;Borges;10/10/1993;F;586.072.941-30;6314.9;02/04/2018;
2;9;44;275729;68125;Rael;Pacheco;30/08/2001;F;517.234.069-61;19213.42;12/04/2016;
4;2;12;242602;58140;Oliver;Sá;28/01/1971;M;143.729.685-82;15752.79;16/12/2022;
6;8;49;359223;202839;Davi Miguel;Teixeira;29/03/1991;M;364.180.275-07;8386.86;01/03/2023;
1;8;7;172611;914325;Emanuel;Vasconcelos;19/10/1995;F;073.856.129-03;12581.79;20/04/2015;
7;6;24;967924;877092;Davi;Fonseca;11/08/1992;F;915.806.237-86;3879.82;18/06/2022;
7;1;8;699208;255162;Elisa;Cirino;06/04/1969;M;413.726.059-16;19683.81;13/03/2022;
3;3;59;945237;216714;Caleb;Viana;10/01/1986;M;817.256.904-11;12888.57;15/07/2016;
4;9;1;507230;805911;Lucas Gabriel;Dias;19/11/1966;M;413.856.702-07;5915.21;27/06/2023;
10;2;64;229558;749552;Liz;da Cruz;27/11/1958;M;356.842.071-62;4663.98;27/09/2016;
8;1;66;662160;74219;Ísis;Aragão;29/03/1966;F;057.326.948-38;4913.0;10/04/2015;
10;7;3;575185;695340;Stella;Rocha;10/07/2004;M;873.254.961-09;16185.5;17/10/2019;
7;2;10;379881;877779;Hadassa;Cunha;17/03/1986;M;152.394.708-04;7494.42;16/09/2017;
7;5;53;181762;857802;Mathias;Correia;12/09/1997;F;349.751.268-00;17101.6;20/04/2018;
8;9;56;44252;230518;Ravy;Correia;24/06/1967;M;321.860.754-07;3236.44;23/05/2021;
10;6;3;507786;727307;Olívia;Dias;13/06/1990;F;234.719.086-50;8859.73;18/04/2022;
4;8;10;913082;394144;Emilly;Sales;31/03/1982;F;362.175.980-86;14924.97;07/11/2019;
10;6;11;171480;156708;Mateus;Azevedo;13/01/1983;F;356.207.941-99;19847.28;18/08/2022;
3;5;28;239067;442673;Allana;Nascimento;26/02/2000;F;832.514.960-42;4202.18;02/05/2019;
7;9;25;669045;200399;Emilly;Fonseca;13/01/1970;F;097.358.612-59;8171.56;29/06/2022;08/03/2024
5;2;56;62290;617543;Luiz Fernando;Azevedo;06/09/2001;M;608.579.413-48;12941.37;11/07/2023;
3;6;56;340324;366187;Marcela;Novais;05/07/1969;M;068.247.391-03;9717.12;16/08/2020;
10;8;20;356000;764660;Calebe;Casa Grande;04/06/1995;M;628.740.513-90;17300.85;13/10/2018;
7;6;5;418719;345375;Gabrielly;Macedo;14/10/1976;M;653.071.294-16;11070.95;10/02/2015;
6;4;49;738856;128791;Heloísa;da Mota;27/09/1980;M;432.815.906-24;16414.87;02/07/2018;15/09/2020
1;1;38;571795;266802;Guilherme;Lopes;06/03/2005;F;509.687.413-39;18747.33;21/01/2017;
8;2;29;106475;432744;Henry;Sousa;27/08/1961;M;960.342.578-83;8421.02;12/09/2015;
8;3;44;871921;129060;Mathias;da Paz;03/01/1995;F;251.684.309-70;18735.69;12/11/2018;
7;8;4;574855;948666;Luana;Souza;10/03/1994;M;658.412.739-73;2084.28;02/01/2024;
10;8;12;319442;573440;Ana Liz;Marques;20/04/1978;M;635.102.789-68;12177.7;15/10/2015;
7;3;41;321266;22961;Allana;Pastor;11/04/1961;M;738.062.915-86;14819.69;25/06/2018;
9;5;65;273755;777778;Isis;Montenegro;18/01/1966;M;370.169.524-52;18457.8;29/05/2016;
9;3;34;701260;294658;Levi;Brito;01/02/1994;F;702.613.948-78;15542.76;07/09/2015;
3;1;34;49493;955670;Luísa;Teixeira;05/05/1985;M;206.957.318-40;8012.92;18/07/2024;
7;6;13;644777;852991;Anthony Gabriel;Pires;17/09/1994;F;754.329.860-00;9163.64;25/07/2021;
1;1;54;309801;685243;Yago;Araújo;28/02/1984;M;475.693.018-20;10479.58;06/04/2022;
10;3;27;762531;957194;Maria;da Mata;11/07/1959;F;763.842.109-40;7074.77;08/03/2015;
10;2;27;316780;122280;Júlia;Pereira;26/06/2002;F;279.840.153-41;15418.0;20/08/2018;
1;2;20;489039;386596;Antonella;Ramos;04/04/1960;F;816.405.239-60;11040.75;22/06/2016;
3;8;4;152962;538511;Josué;Cavalcante;15/10/1985;M;631.504.872-26;17178.45;08/11/2023;
9;1;7;364638;233670;Cecilia;Siqueira;05/10/1988;F;376.592.180-77;13815.06;15/09/2021;
6;9;59;906268;977430;Marcos Vinicius;Araújo;08/08/1987;M;713.652.489-09;19731.46;11/04/2022;
5;4;62;102092;945677;Ana;Nunes;25/09/1993;M;347.826.509-65;13175.41;28/01/2015;
2;4;3;990273;865997;João Gabriel;da Paz;25/10/1987;M;681.097.352-40;6228.9;09/02/2015;
10;6;56;760536;817253;Aurora;Vargas;27/07/1990;F;401.987.653-39;9178.21;30/12/2021;
6;6;54;387369;691671;Kevin;Leão;13/11/1987;M;738.091.465-01;19958.09;01/06/2019;
7;1;60;120154;631118;Benício;Costa;04/01/1970;F;305.874.196-01;17450.99;02/05/2018;
1;1;23;416955;649674;Rael;Costela;23/11/1974;F;459.608.721-02;18680.37;06/07/2017;
4;1;3;581527;368360;Antônio;Vargas;20/08/1994;M;917.862.034-13;18446.69;13/08/2017;
9;6;53;204704;836910;Eloah;Vasconcelos;24/02/1962;M;208.763.459-92;5295.38;06/11/2023;
1;2;24;560078;774097;Mathias;Cunha;28/01/1962;M;302.694.781-40;9261.01;16/03/2024;
8;2;6;356671;507990;Thiago;Castro;09/03/1965;F;306.785.149-84;14773.68;27/07/2015;
6;8;3;410391;596744;Carolina;Gomes;29/09/2003;M;379.046.152-07;18573.94;09/01/2015;
4;9;23;257485;886552;Luiz Otávio;Azevedo;15/11/1989;M;735.602.198-68;3394.21;23/12/2015;
2;9;33;557731;27639;Léo;Montenegro;02/04/2001;F;347.520.891-14;14180.42;05/07/2024;13/08/2024
9;1;8;907338;804839;Asafe;Macedo;09/05/1964;F;857.423.019-79;6565.21;29/11/2015;
8;9;32;234382;548272;Felipe;Dias;06/01/1961;F;712.380.569-03;16247.49;19/12/2019;
7;6;5;369504;48974;Maria Eduarda;Carvalho;06/02/1977;F;083.746.519-20;13812.99;20/08/2024;
8;3;7;447560;308882;Kamilly;Moura;15/07/1963;M;704.382.619-50;19288.91;05/08/2021;
5;9;15;681810;202392;Mateus;da Costa;13/02/1984;F;598.027.134-14;15158.6;16/05/2021;
1;2;18;5990;95701;Ísis;Nogueira;12/03/1986;M;097.813.425-79;10468.08;26/04/2024;
4;6;62;127567;978226;Oliver;da Cruz;11/10/1979;M;504.639.728-56;9993.36;11/02/2023;
2;3;23;592706;90566;Nicolas;Pastor;18/01/1978;M;914.620.357-52;3643.4;20/09/2021;
5;6;44;129916;968039;Igor;Barbosa;24/06/1979;M;031.648.295-15;6523.4;28/01/2023;
5;5;52;203439;17847;Juan;Lopes;13/02/2001;M;679.304.821-03;14673.69;22/07/2018;
3;9;56;561892;374133;Maysa;Machado;13/07/1961;F;195.372.860-02;11925.16;15/03/2016;27/02/2023
7;8;13;202425;566890;Maria Fernanda;Moraes;14/07/1995;M;659.074.831-48;1530.57;14/03/2023;
10;3;21;646650;937474;Brenda;Pereira;17/09/1981;F;921.738.064-40;13750.7;23/12/2020;
3;6;50;225779;481799;Murilo;Teixeira;06/03/1968;F;257.401.386-71;10531.35;10/02/2024;
6;2;57;708658;809414;Isis;Mendonça;01/04/2001;M;673.081.942-13;16817.3;07/04/2016;
7;3;43;463226;120564;Asafe;Souza;23/02/1965;M;743.528.016-07;6094.42;20/10/2019;27/02/2024
7;4;41;871422;690723;Allana;Siqueira;14/12/1990;F;043.916.827-96;2528.7;29/03/2021;
3;6;62;694669;713071;Lara;Pacheco;21/11/1963;M;326.187.490-22;3644.63;22/06/2020;
2;6;35;135632;335520;Agatha;Farias;17/10/1985;F;396.742.158-91;10961.39;22/02/2019;
5;7;13;15653;858727;Mariane;da Cruz;30/11/1999;F;938.067.524-00;19741.58;05/05/2016;
9;3;39;402721;766421;Ana Liz;Castro;19/04/2000;F;469.182.350-60;19800.14;13/06/2016;
1;2;61;336296;975622;Stella;Gonçalves;08/11/1993;M;073.825.149-60;6942.19;31/10/2020;
9;9;51;48579;418342;Pedro;Sá;17/02/1959;M;182.796.453-73;4143.28;23/05/2016;
5;9;61;312453;432938;Aurora;Borges;07/03/1984;F;904.713.825-23;9103.29;11/03/2017;
8;3;27;574279;374697;Juliana;Ramos;24/01/1959;F;073.265.941-80;15643.78;14/04/2021;
9;7;25;373003;255152;Vitor;Sales;02/08/1987;M;860.927.135-86;1946.41;25/09/2015;
1;9;20;313262;852538;Luna;Vieira;17/09/1993;F;258.470.963-56;9741.11;09/05/2021;
2;3;27;879871;271458;Bella;Rocha;18/02/2006;F;960.513.728-30;18192.02;06/01/2019;
4;3;66;543234;397475;Lara;Azevedo;08/07/1977;M;846.210.573-08;7246.84;08/11/2017;
7;2;3;478369;324422;Thomas;Oliveira;18/12/1975;M;592.086.714-02;6519.7;29/03/2020;
9;5;16;857788;367447;Juan;Fogaça;12/11/1997;M;985.724.360-65;19247.6;07/11/2015;
1;8;58;845102;750093;Ana Carolina;Farias;21/11/1996;M;203.587.961-21;16072.59;23/01/2021;
8;9;32;388616;153933;Anna Liz;da Mata;06/01/1991;F;581.946.273-46;9336.11;03/05/2021;
2;9;31;866156;542612;Pedro Henrique;da Luz;04/11/2000;M;308.694.512-51;14528.22;19/09/2024;
3;6;48;784561;445780;Vitor;Siqueira;18/10/1995;M;368.940.152-60;5890.85;18/10/2020;
7;4;62;236952;955608;Vitória;Vasconcelos;22/01/1983;M;386.452.790-29;17934.19;07/12/2018;
7;4;65;992877;466375;Carolina;Rezende;25/12/1977;M;501.832.496-15;19483.04;14/09/2023;
8;3;30;367380;773665;Ana Laura;Sá;11/04/1987;M;649.350.728-65;17634.59;15/02/2022;
1;9;16;782046;829063;Luísa;Casa Grande;13/04/1979;M;675.321.804-17;13052.94;28/09/2023;
10;6;12;618883;956853;Maria Luiza;Novais;27/04/2005;M;142.076.583-35;15387.33;06/08/2015;
5;5;43;622494;516264;Agatha;Mendonça;02/06/2004;M;053.978.462-10;15867.4;17/08/2018;
5;2;20;496066;608463;Lara;da Cruz;26/09/1961;F;260.184.937-13;4106.49;22/08/2022;
6;2;18;429519;608842;Ana Carolina;Montenegro;24/12/1996;M;524.893.076-65;15664.63;24/05/2019;
3;5;36;352589;180357;Anthony Gabriel;da Rosa;24/10/1971;M;846.032.791-40;8200.51;25/12/2023;
3;5;20;955198;21968;Stephany;Cassiano;24/03/1963;F;605.324.819-33;2035.35;29/08/2023;
4;3;4;580412;287121;Pedro;Sá;30/11/1966;F;298.607.345-00;1875.14;25/10/2017;
10;1;30;892857;21981;Eloah;Moraes;02/06/1981;M;691.532.487-91;17654.49;19/02/2024;
8;3;16;567877;555424;Rafaela;Gomes;01/08/1993;M;239.648.157-64;4627.51;05/11/2020;30/08/2021
9;4;30;508463;240454;Kaique;Moreira;29/09/1969;M;527.368.401-35;3085.01;01/09/2018;
1;9;48;84678;467027;Maria Alice;da Paz;13/05/1969;F;304.769.281-50;6309.69;26/03/2023;
5;5;46;957683;722887;Ryan;Peixoto;24/02/1997;M;206.359.841-05;4582.19;06/05/2016;
6;5;59;992317;492377;Enrico;Carvalho;20/08/2003;F;574.316.298-00;15364.03;12/12/2020;
8;8;48;992987;247434;Oliver;da Mata;02/01/1962;M;402.967.831-96;9076.4;30/08/2021;
6;2;30;670954;959995;Olívia;Porto;04/04/1965;F;409.628.573-00;13194.5;29/11/2017;
9;3;14;90755;995761;Bella;Almeida;09/04/2001;F;691.853.742-37;4643.89;22/10/2021;11/07/2023
8;4;56;742726;670505;Marina;Rezende;27/09/1989;F;832.019.576-40;1941.42;09/06/2023;
3;9;65;929801;966172;Camila;das Neves;14/07/1966;F;802.673.149-22;8139.48;11/03/2017;
