id_departamento;id_cargo;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
9;1;937767;610134;Felipe;Andrade;1988-12-15;M;421.658.903-06;16129.04;2017-10-19;
7;6;369061;115949;Isabela;Pinto;1966-09-17;F;309.847.612-50;2432.44;2019-05-28;
10;6;784863;271600;Dom;Vasconcelos;2006-07-10;M;392.864.105-06;2731.44;2020-11-01;2021-03-18
4;5;906591;313520;José Miguel;Dias;1989-05-07;F;846.935.721-28;1871.65;2016-12-15;
7;8;165155;967174;Marcelo;Rezende;2001-01-18;M;736.958.024-56;8392.49;2023-04-03;2023-05-04
3;1;46919;198499;Ian;Novais;1982-01-11;F;934.265.801-60;14565.16;2016-09-28;
2;6;733468;903957;Dom;Andrade;1961-05-21;M;215.064.798-20;18471.06;2023-10-21;
4;1;517507;707262;Bárbara;Nogueira;1998-02-08;M;135.079.468-66;3819.58;2024-10-02;
2;3;994471;246053;Matheus;Freitas;2005-06-02;F;850.392.174-04;4595.79;2019-08-29;
5;9;970632;938545;Yuri;Azevedo;1968-05-20;M;962.748.031-22;15383.69;2015-12-03;
10;4;95023;871940;Fernanda;Rodrigues;1968-09-02;F;524.731.698-37;11717.97;2023-07-22;
2;7;435294;418785;Caio;Caldeira;2002-03-07;F;340.617.289-03;12066.97;2022-03-30;
9;3;359258;634527;Augusto;Câmara;1991-10-10;F;936.041.875-75;11643.33;2019-02-04;2023-01-27
9;5;245064;667460;Gabriela;Nogueira;1961-12-03;M;923.601.475-52;16962.62;2017-10-01;
7;7;130737;752063;Luiz Otávio;Silva;2004-11-13;M;061.947.285-58;2718.8;2023-07-22;
1;6;103976;304307;Marcela;Vieira;1965-11-13;F;893.627.054-00;12168.79;2024-10-03;
2;5;943823;39223;Gabriel;Andrade;1988-05-04;M;175.349.086-39;12394.61;2016-06-06;
10;8;598612;249118;Caroline;Moura;1974-10-29;M;752.348.169-82;13209.15;2020-09-24;
4;9;256477;677620;Rael;da Costa;1972-07-16;M;734.210.985-14;16592.4;2019-07-24;
8;1;582393;109957;Noah;Correia;1990-02-16;F;213.675.908-68;18236.17;2017-08-04;
1;6;768605;441247;Thomas;Campos;1961-08-07;F;513.064.972-99;12386.82;2024-05-20;
6;9;603987;308640;Isadora;Mendonça;2005-10-01;F;517.689.342-82;5119.06;2019-11-19;
3;3;267932;732683;Vitor Gabriel;Cunha;1975-01-26;F;264.970.135-80;14609.6;2023-02-12;
10;3;875675;72447;Raquel;Rezende;1968-12-25;F;426.975.103-70;16826.86;2015-04-26;
3;8;734474;629070;Yan;Cavalcante;1997-02-23;M;490.157.823-50;4242.31;2023-11-09;
7;1;243172;536150;Ana Julia;Brito;1965-04-25;M;437.529.160-52;12127.68;2018-05-23;
3;6;426746;542721;Pedro Henrique;Barbosa;1974-07-01;M;958.714.362-00;2298.43;2017-09-04;
10;1;457;186628;Pietra;Moreira;1993-07-23;F;946.820.531-24;1727.84;2021-06-29;
1;5;801976;659934;Benjamin;Freitas;2001-03-01;M;384.029.517-32;1934.77;2015-01-25;
7;3;225269;541860;Aylla;Novaes;1993-10-25;F;271.085.346-90;6032.0;2019-10-24;
9;5;935493;706877;Luiz Henrique;Duarte;1994-01-07;M;143.582.076-26;12435.46;2015-02-23;
9;7;297560;440589;Manuela;Pires;1979-05-20;F;352.471.968-64;7959.76;2019-04-21;
2;5;437060;834945;Liam;Rodrigues;1995-07-17;M;421.903.687-31;6712.27;2019-11-23;
5;9;690821;509030;Mirella;Nascimento;2006-04-01;M;612.085.394-42;7994.22;2016-11-02;
3;5;712902;879438;Manuella;Sá;1962-04-29;M;159.738.602-21;7429.19;2020-02-16;
1;8;717686;68213;Ester;Mendonça;1967-05-23;F;012.687.539-12;19564.94;2021-07-19;
2;8;966768;529914;Otto;Garcia;2005-11-10;M;571.483.620-08;1517.05;2018-03-28;
9;3;453773;352459;Maysa;Sá;1965-05-04;F;870.531.269-86;2855.08;2015-05-07;
8;2;900141;220573;Ana;Freitas;1965-01-11;F;679.082.134-13;6076.53;2024-07-21;
3;6;145996;974676;Gustavo Henrique;Fogaça;1999-05-15;F;714.938.206-13;15536.56;2024-08-07;
3;5;737264;198441;Valentim;Dias;1958-11-17;M;583.160.297-40;11167.32;2014-11-20;
9;2;726289;747167;Paulo;Oliveira;1990-12-15;F;640.398.517-57;14148.28;2014-12-02;
9;1;773469;609496;Rhavi;da Paz;1971-07-02;F;507.416.293-99;12012.85;2023-11-22;
8;8;467108;858348;Bernardo;Lopes;1974-01-11;F;730.695.284-65;7627.23;2016-06-13;
7;2;816602;970976;Ana Clara;Freitas;1967-11-19;F;762.541.389-64;12444.19;2021-07-15;
10;7;362359;943102;Fernando;Cardoso;1994-06-24;M;283.671.590-12;1689.57;2015-10-02;
2;2;915033;802135;Maria Alice;Costela;1993-07-18;F;290.357.416-25;13344.76;2021-03-14;
5;4;339699;268609;Paulo;da Cruz;1971-09-22;M;184.056.372-90;3666.73;2020-11-04;
1;5;820275;286946;Levi;Fernandes;2004-11-01;F;083.974.261-40;15794.0;2016-09-25;
3;5;453168;982463;Fernanda;Sá;1984-06-06;F;354.069.127-80;15765.57;2022-10-30;
7;5;844916;268534;Sophia;da Rocha;1973-07-09;M;167.029.358-03;5843.43;2015-10-07;
6;2;414685;745415;Alícia;Rodrigues;1976-12-06;F;652.470.319-70;14132.3;2020-09-07;
7;5;537199;613814;Antônio;Pastor;1972-02-07;F;857.106.243-90;5006.59;2024-08-14;
9;9;86043;649115;Henrique;Castro;1971-08-31;M;129.387.054-41;3614.3;2014-12-11;
5;3;753522;711508;Augusto;Pacheco;1961-01-13;F;105.369.428-89;11649.81;2019-07-02;
3;8;531642;404891;João Pedro;da Luz;1980-05-08;M;457.916.023-16;17024.47;2022-06-01;
9;3;32854;585785;Ana Laura;Pires;1991-09-16;F;382.075.614-08;8264.12;2017-07-27;
3;2;979373;598476;Ravi;da Costa;1961-10-28;F;739.285.406-29;4455.11;2023-04-05;
2;6;485910;768566;Ayla;Barros;1975-06-23;M;630.457.189-57;10906.01;2020-03-02;2021-07-23
5;9;406211;195694;Matteo;Borges;1962-05-25;F;528.910.763-03;8161.35;2020-02-03;
9;7;469100;610174;Luiza;Costela;1991-03-19;F;692.410.853-98;2865.42;2020-04-03;
8;7;60764;782236;Rafael;Cavalcante;1987-07-26;F;165.807.493-93;4778.13;2021-12-15;
1;9;928604;658538;Samuel;Correia;2001-03-06;M;965.301.482-05;3356.48;2016-04-04;
4;1;378148;108424;Luan;Montenegro;1993-10-23;M;067.248.395-56;9009.1;2014-12-12;
3;4;716458;7280;Daniela;Mendes;1990-10-21;M;534.186.720-35;13780.27;2020-09-11;
4;2;400020;444897;Ravi Lucca;Cavalcante;1998-10-09;M;092.157.863-68;17678.76;2017-01-15;
7;2;263005;547382;Pietra;Campos;2002-04-13;F;813.465.207-71;5196.82;2020-07-09;
5;9;994481;196984;Thiago;Pires;1977-12-13;M;024.813.579-14;11775.1;2020-02-24;2021-11-22
9;8;257769;419570;Thiago;Novais;1972-04-15;F;935.804.627-92;16805.89;2015-10-31;
3;5;662796;649318;Ísis;Jesus;2000-01-23;M;580.613.947-66;14360.46;2016-03-04;
6;8;431626;48160;Maria Alice;Cunha;1969-01-31;F;813.724.596-00;13993.63;2020-08-29;
4;5;612626;718435;Kamilly;Marques;1971-06-12;F;098.761.532-77;12545.02;2020-09-21;
5;6;896671;254686;Sara;Mendes;1993-09-02;M;679.832.410-03;9234.7;2016-12-08;
6;6;575278;739103;Diogo;Vieira;1983-06-28;M;651.098.342-70;8885.5;2020-02-09;
8;5;169799;314001;Benjamin;Alves;1960-03-16;F;847.659.210-85;19576.7;2020-04-10;
2;6;916917;522388;Erick;Sousa;1995-07-04;F;650.139.874-66;17614.24;2017-03-22;
6;8;759138;199773;Brayan;Câmara;1993-05-09;F;749.365.012-80;11325.4;2021-05-25;
7;2;874059;219558;Allana;Cirino;1977-01-24;F;189.760.523-40;9049.95;2017-11-26;
4;5;692731;322388;Arthur Miguel;Cardoso;2003-10-07;F;927.853.041-79;14832.86;2015-09-28;
3;2;311722;964794;Maria Júlia;da Paz;1958-12-06;M;081.547.923-97;18132.97;2022-12-12;
3;4;956369;886216;Camila;Aragão;2005-05-02;M;758.409.631-00;7167.89;2020-07-29;
7;7;877188;535453;Igor;Freitas;2002-12-17;F;714.865.290-11;9828.04;2024-01-30;
4;8;284667;403456;Lucca;Machado;1972-07-27;M;735.918.620-02;17139.76;2023-07-13;
5;8;73517;323857;Thales;Pastor;1993-10-28;M;245.610.893-06;17889.2;2021-07-17;
4;2;752973;196214;Bryan;Casa Grande;1981-08-30;M;952.614.807-01;2354.79;2023-12-04;2024-03-08
9;5;601086;846431;Caio;Camargo;1970-01-28;M;590.164.327-52;3928.65;2021-06-19;
8;4;761280;372476;Maria Alice;Lopes;1961-02-10;F;562.098.314-51;8965.56;2018-06-11;
3;8;639549;233045;Stephany;Macedo;1978-03-28;M;086.359.714-93;11264.42;2015-06-16;
7;4;388571;304046;Maria Clara;Fonseca;1994-04-06;M;648.097.251-11;9431.91;2015-05-10;
5;7;905591;588912;Maria Laura;Correia;1992-12-06;F;324.785.961-64;15212.78;2022-03-13;
10;8;1517;665383;Vitor Hugo;Barros;1983-07-17;M;904.285.361-15;6100.35;2015-01-06;2015-07-27
6;3;929753;226662;Bárbara;Brito;1985-10-11;F;347.985.021-97;12714.12;2022-12-15;
1;9;742753;640689;Emilly;Vasconcelos;1980-02-09;M;180.245.739-97;13964.85;2020-02-11;
1;4;400301;481711;Vitor Gabriel;Nascimento;1968-07-27;F;058.497.621-67;10018.3;2020-08-04;
3;1;891290;888428;Cauê;Cardoso;1978-05-17;M;736.521.904-16;2299.66;2017-06-10;
7;2;389399;87552;Alexandre;Almeida;1990-11-12;F;982.763.514-09;16870.77;2019-02-27;
1;1;747861;248963;Théo;Nunes;2003-01-04;F;857.620.314-62;18447.75;2024-11-15;
7;2;769173;296697;Olivia;Araújo;1974-07-08;F;931.260.548-89;2298.02;2016-08-10;
5;4;671812;51619;Augusto;Santos;1984-07-24;M;809.461.237-13;14519.37;2018-11-30;
3;3;760561;535977;Vicente;Novaes;2003-08-29;F;438.179.650-01;19618.32;2022-12-13;
7;5;188134;379488;Benjamin;Santos;1959-11-07;M;438.652.701-07;12955.07;2015-07-10;
9;9;234467;293210;Gabriela;Caldeira;1979-09-12;M;405.689.713-10;3666.02;2023-06-23;
7;5;362268;919939;Sabrina;Guerra;1974-06-01;F;809.561.247-20;14206.57;2024-01-26;
10;1;497780;426137;Luiza;Ferreira;2002-10-27;F;519.042.763-34;4086.59;2018-05-07;
6;8;820193;716275;Emanuel;Barbosa;1986-12-23;M;137.659.204-52;17259.83;2020-03-14;
3;9;853917;625782;Vitor Gabriel;Carvalho;1981-08-18;M;483.260.519-42;17445.15;2023-12-22;
9;6;228873;442711;Vitória;Gomes;2006-01-31;F;567.231.948-37;8916.35;2019-02-27;
5;4;623395;923348;Nicole;Rocha;1997-08-04;M;709.561.324-99;17726.75;2016-07-22;
7;3;119269;846954;José;Vieira;1960-09-15;F;032.578.649-65;9023.2;2017-08-04;
10;5;649671;928468;Gustavo;Cassiano;1980-12-21;F;279.185.403-79;14734.64;2021-02-20;
3;9;359264;328318;Theo;Freitas;1982-09-17;M;914.583.602-70;15837.38;2020-02-04;
10;8;163126;483959;Davi Lucas;Leão;1985-01-10;F;743.958.126-19;16062.74;2016-12-05;
7;4;365201;853840;Dom;Almeida;1969-04-14;M;187.396.504-48;16759.6;2019-01-11;
2;5;680197;810282;Isabelly;Novais;1992-08-12;M;256.149.370-99;12996.72;2016-02-08;
7;9;182236;28295;Rafael;Borges;1966-12-10;F;724.985.061-01;5372.78;2023-09-25;
10;4;468941;295141;Manuella;Teixeira;1982-04-18;F;148.326.705-90;14046.63;2022-07-31;
9;9;141838;382737;Murilo;da Conceição;1983-02-07;F;514.682.790-76;17666.79;2023-06-06;
9;5;431750;453520;Luiz Gustavo;Oliveira;1970-10-03;F;364.789.210-69;16517.24;2016-12-17;
8;9;703860;511911;Henrique;Mendes;1993-11-22;F;781.430.269-22;9525.59;2017-08-01;
8;6;899180;416008;Antonella;Cirino;1992-04-15;F;821.695.074-85;10726.63;2022-02-27;
5;6;215852;261654;Rafael;Moraes;1983-04-14;F;357.218.694-37;3524.52;2015-03-29;
10;4;110122;817971;João Felipe;Cirino;1999-07-24;F;027.168.954-49;4005.57;2016-10-01;
3;5;524804;868856;Luiz Gustavo;Vargas;1983-08-22;F;350.649.782-00;16627.25;2020-07-04;
4;9;218117;571618;Gael Henrique;Silva;1979-12-27;M;769.035.182-40;12397.73;2021-07-07;
7;8;243042;344105;Maria Cecília;Monteiro;1960-05-31;M;029.465.781-94;2060.0;2021-07-15;
3;8;778228;191933;Isaque;Guerra;1988-10-20;M;183.754.026-80;16868.57;2021-05-21;
1;6;141398;935202;Daniela;Aragão;2003-01-21;F;052.461.973-52;17853.58;2020-10-12;2021-11-23
4;5;36670;331397;Davi Miguel;Guerra;1981-09-10;F;319.485.702-97;13716.4;2024-05-23;
3;4;478189;371117;Antonella;da Costa;1987-11-11;F;635.874.190-00;16206.97;2024-05-11;
4;6;571120;441681;Nicolas;Cirino;1962-03-06;F;291.360.874-40;11728.2;2020-08-02;
3;5;56243;709789;Helena;Barros;2001-08-09;M;854.093.617-84;16863.35;2018-04-19;
8;7;351500;280393;Josué;Casa Grande;1980-04-11;F;472.689.501-01;5125.6;2020-07-19;
3;4;422915;119151;Léo;Novais;1997-10-16;M;769.458.021-67;8047.11;2016-08-04;
3;6;378839;604860;Guilherme;da Costa;1998-10-02;F;802.963.417-03;2279.27;2024-02-11;
1;4;118637;945897;Vitor;Castro;1961-08-31;F;841.257.039-14;7438.0;2020-01-07;
4;3;519576;853552;Lara;Peixoto;1992-06-13;M;498.367.052-10;19965.58;2015-02-07;
10;1;52605;83794;Alexia;Souza;1996-01-14;M;075.124.986-67;8935.62;2020-09-14;
10;2;871338;990074;Esther;Barros;1978-04-03;F;842.109.735-05;16147.46;2016-04-13;
4;1;694580;560791;Yuri;Oliveira;1999-09-17;M;547.906.328-65;15920.69;2017-11-05;
10;5;564991;436675;Vinicius;Martins;1959-06-19;M;820.319.746-96;3949.11;2018-09-23;
4;5;287519;107963;Lorenzo;Gomes;1992-01-03;F;867.051.234-35;12594.33;2023-11-03;
9;1;243384;305569;Lunna;Brito;1985-08-26;F;380.257.164-90;19464.58;2016-11-20;
6;9;34397;997956;Carlos Eduardo;Ferreira;1978-01-31;F;410.763.298-96;2063.24;2017-03-16;2019-09-08
2;4;430222;159650;Valentina;Sales;1964-08-16;M;519.374.260-25;8676.23;2020-11-04;
8;6;366787;270884;Alexandre;Teixeira;1995-03-31;F;798.615.043-20;7075.38;2019-10-16;
7;4;305225;223872;Nathan;Ferreira;2003-08-12;M;740.623.819-31;17894.34;2020-01-26;
6;8;679016;113352;Antony;Silveira;2000-10-07;M;253.691.740-16;4230.06;2023-02-16;
6;1;4182;195376;Daniel;da Mota;2003-08-09;M;310.648.597-39;2656.15;2018-07-05;
10;2;422845;596087;Antony;Rocha;2000-06-29;F;274.689.035-65;6549.58;2017-06-19;
9;4;406644;745088;Lucca;Novais;2006-01-25;M;382.065.791-68;15064.72;2023-05-12;
5;4;354924;766990;Bárbara;Moura;1961-08-19;M;749.851.360-93;7186.8;2024-08-28;
1;4;67053;250024;Brayan;Castro;1959-06-03;M;503.728.164-44;4112.93;2018-01-30;
2;9;239006;835490;Benício;da Mata;1983-12-03;F;425.381.097-79;8143.7;2019-06-08;
6;4;202694;752204;Rebeca;da Rosa;1992-07-09;F;169.078.243-96;14169.18;2017-11-12;
5;1;240498;661274;Nicole;Souza;1968-10-04;M;217.543.960-70;11805.3;2016-07-22;
1;3;701196;589825;Yago;Aragão;1969-12-12;F;562.470.891-20;7308.13;2015-01-08;
1;8;981207;285661;Maria Vitória;Macedo;2004-08-25;F;463.159.270-25;15617.05;2019-01-19;
10;9;179811;659308;André;Cirino;1961-11-08;F;854.123.769-91;17040.91;2019-02-07;
3;9;457924;362298;Clara;Gonçalves;1999-09-04;F;198.653.742-00;11196.06;2023-08-09;
6;9;417148;481529;Antonella;Correia;1959-01-05;F;193.726.854-37;3422.88;2014-12-06;
1;6;61250;935920;Renan;Peixoto;1994-02-07;F;390.548.217-79;7639.22;2017-03-03;
8;5;901155;239178;Benício;Viana;1999-06-29;F;482.397.650-92;15691.14;2015-11-14;
1;5;147097;576380;Ravy;Rezende;2005-04-02;F;381.276.504-71;19307.46;2018-10-27;
8;5;593444;373488;Antônio;Campos;1984-02-28;F;051.628.947-02;8105.97;2015-11-20;
7;6;84426;117317;Daniel;da Rocha;1979-04-12;M;491.327.586-00;5188.02;2021-03-24;
3;1;911795;591675;Ana Laura;Moura;1966-05-03;M;948.510.637-84;19359.18;2023-04-13;
7;8;241235;397755;Luigi;das Neves;1966-11-12;M;135.264.870-90;6375.99;2020-08-21;
7;9;86324;900637;João Gabriel;Porto;1980-12-29;M;457.319.680-39;16904.84;2021-03-17;
4;4;748223;884709;Liam;Camargo;1991-09-27;M;785.319.024-79;15887.27;2023-12-06;
2;2;901397;306901;Ágatha;Montenegro;2004-12-24;M;781.936.502-12;9548.23;2024-09-30;
6;1;100213;20330;Raul;Campos;1966-02-18;M;340.297.861-03;14453.37;2019-02-28;
10;4;175039;827645;Gabriela;Jesus;1995-03-20;F;749.562.138-91;18749.37;2015-08-10;
9;2;262421;302703;Cecília;Camargo;1988-12-24;F;906.187.435-10;8966.96;2020-10-01;
3;1;525350;98826;Julia;Moraes;1979-02-12;M;481.672.509-11;14980.78;2021-04-25;
7;1;447543;210870;Matteo;Câmara;1960-11-10;M;652.180.947-49;12229.65;2020-12-03;
9;4;577109;927505;Evelyn;Porto;1988-01-12;F;930.761.542-06;15906.97;2016-07-23;
2;2;727265;691150;Pietro;da Rocha;1986-11-14;F;680.235.791-77;5382.78;2021-08-31;
8;2;632451;605716;Luan;Sales;1984-09-08;F;891.254.763-19;10456.13;2016-02-02;
5;5;314216;370620;Vinicius;Cavalcanti;1983-07-09;F;690.374.812-13;5785.45;2015-10-02;
2;2;459807;871084;Sophia;Alves;2005-07-14;M;201.873.564-08;5015.15;2017-10-18;
2;3;811560;599236;Eloá;Albuquerque;1963-09-15;M;204.579.316-80;6036.36;2024-04-21;
1;5;8681;707478;Ana Lívia;Rezende;1999-10-22;M;429.381.607-04;2737.09;2015-09-23;
10;8;43674;254483;Cauã;Vieira;1958-11-24;M;182.905.463-51;4784.25;2021-11-20;
8;6;217637;661277;Felipe;Rezende;2006-09-25;F;129.378.504-05;8971.51;2018-08-25;
4;8;162032;71352;João Pedro;Rezende;1991-07-16;M;416.397.825-91;19496.86;2024-11-01;
6;6;992021;368135;Luiz Otávio;Rodrigues;1991-02-25;M;035.641.789-10;10663.48;2018-02-05;
3;2;245233;907240;Carolina;Cunha;1981-01-23;M;645.183.279-00;18876.78;2016-07-19;
8;5;346954;544306;Laís;Novais;1967-12-13;F;157.439.620-06;9216.62;2021-05-26;
2;4;580906;910142;Bryan;Oliveira;1970-09-09;F;917.542.806-76;17016.07;2024-03-12;
8;7;642880;681162;Davi Luiz;Albuquerque;1987-07-30;M;234.750.981-05;9687.08;2022-03-07;
7;3;881019;774206;Léo;Fonseca;1964-02-08;F;019.528.374-05;9743.29;2024-03-25;
10;4;693048;96864;Ana Júlia;Barros;1988-01-22;M;167.025.943-99;2484.59;2015-09-18;
7;5;604158;247204;Davi Luiz;Alves;1962-05-30;F;143.796.058-84;5379.14;2018-05-07;
4;8;399397;636108;Giovanna;Mendonça;1964-08-27;F;670.125.834-44;1568.44;2022-02-28;
2;5;601088;942508;Melina;Moreira;1990-10-03;M;264.180.973-78;13638.86;2016-02-21;
3;3;629467;339726;Isabelly;Ramos;1967-02-26;F;963.012.574-99;4606.82;2021-06-23;
10;5;609515;639167;Otávio;Rocha;1992-09-22;F;074.581.926-58;6828.37;2015-11-24;
9;9;758857;130372;Lucca;Guerra;2006-06-21;F;402.869.531-70;12409.33;2018-07-23;
3;5;563758;544841;João Guilherme;Andrade;1962-11-10;M;729.405.138-05;12846.77;2015-01-04;
1;3;980290;49272;Ravi Lucca;Nascimento;1968-05-07;M;765.904.813-93;15954.43;2017-06-23;
2;4;759362;203348;Lorenzo;Casa Grande;1982-12-21;M;735.294.068-56;18892.52;2015-08-02;
10;5;582855;422639;Maria Julia;Carvalho;1997-12-16;M;138.942.567-37;18027.29;2021-11-21;
6;3;361891;638979;Davi Miguel;da Costa;1967-05-20;M;493.856.172-73;7127.05;2020-03-25;
10;2;200962;424159;João Pedro;Porto;1959-02-02;M;980.241.657-67;4253.66;2019-07-20;
4;8;640414;628008;Rafaela;da Luz;2005-11-18;M;609.524.781-02;6116.27;2023-09-11;
5;9;596402;134815;Arthur Miguel;Oliveira;1966-11-14;F;790.625.814-20;16032.51;2018-02-12;
6;8;651618;30173;Luara;Casa Grande;1965-04-27;M;108.246.735-90;9123.48;2023-08-01;
6;7;825209;649558;Brenda;Novais;1974-07-06;M;968.514.720-58;12986.91;2020-07-01;
5;7;915934;520881;Mariana;Araújo;1974-01-28;M;684.107.325-80;18073.58;2016-04-29;
5;6;482174;538179;Davi Lucca;Aragão;1993-11-10;M;098.341.275-88;7737.7;2018-05-24;
4;7;808333;149542;Letícia;da Luz;1985-08-29;F;539.186.704-57;11198.93;2023-06-25;
4;8;563827;839353;José Miguel;Mendes;1989-08-07;F;960.423.157-06;18177.02;2024-05-23;
1;8;864632;644969;Cauã;Costela;2002-12-07;F;290.165.743-52;15508.52;2015-10-14;
10;4;318370;225296;Henry Gabriel;Guerra;2002-07-09;M;394.518.602-15;5785.68;2021-12-15;
2;5;857115;177892;Isabelly;Melo;1971-08-27;F;792.406.153-34;8934.2;2024-07-10;
2;2;943706;464143;Manuella;Lopes;1966-10-13;M;281.960.453-60;3252.62;2024-08-23;
10;5;76149;592454;Anthony Gabriel;Sá;1985-12-03;M;639.215.807-30;3217.85;2024-01-16;
3;6;317575;209129;Olívia;Nogueira;1994-06-04;M;134.298.750-05;3858.56;2020-07-25;
4;2;173578;134224;Mathias;Vargas;1981-04-03;M;941.807.563-66;14345.97;2019-06-29;
5;3;26089;151862;Nina;Freitas;1973-03-27;M;629.417.580-11;5875.84;2018-03-10;
5;6;566995;850855;João Guilherme;Siqueira;1959-10-09;F;568.431.027-35;12424.65;2023-01-04;
2;1;217161;515808;Guilherme;Cavalcanti;1974-05-27;F;769.425.380-00;3962.96;2016-10-19;
7;5;193778;990006;Otto;Mendonça;1978-11-12;M;257.349.168-46;2383.22;2022-12-19;
2;9;984143;35797;Lucas;Borges;1985-05-07;M;264.389.570-38;13671.96;2022-10-06;
5;4;183877;789315;Pedro Henrique;Aparecida;2006-01-28;M;561.902.748-11;10476.82;2022-09-05;
2;6;549481;972818;Luiz Fernando;Moraes;1965-05-18;F;962.310.847-87;16043.42;2022-09-26;
10;3;764448;717503;Vinícius;Pimenta;1981-02-26;M;047.268.531-71;4133.03;2015-12-15;
9;6;131215;694516;Isabel;Machado;1966-12-15;M;102.376.458-07;6739.61;2021-02-15;
3;6;342682;490832;Marcelo;Andrade;1996-02-01;M;624.053.789-65;19617.16;2023-01-03;2023-01-18
7;7;472336;547058;Caroline;Casa Grande;1998-08-15;F;095.263.481-33;15279.08;2016-06-19;
7;1;212228;612656;Nina;Cirino;1976-07-26;F;361.489.572-64;16750.84;2021-02-01;
10;2;740522;59482;João Miguel;Abreu;2002-04-01;M;712.564.308-62;13883.48;2023-12-24;
3;6;298574;251562;Antony;da Cunha;1980-06-29;F;263.408.597-47;1527.25;2019-01-29;
7;5;976216;629274;Josué;Macedo;2000-01-17;F;413.798.620-78;17311.73;2016-09-14;
8;7;782332;70760;Eduarda;da Cruz;1996-11-06;F;631.957.482-82;15355.29;2018-07-13;
8;5;749656;905297;Rodrigo;Nogueira;1962-05-07;M;826.935.714-64;9432.97;2016-03-16;
9;8;477306;474862;Benjamim;Rocha;1965-08-13;F;970.243.651-61;11945.5;2017-08-04;
5;7;856804;497268;Lorenzo;Silveira;1989-04-22;M;457.093.621-07;8610.15;2020-11-21;
4;1;446925;39690;Maria Clara;Pires;1960-01-07;F;032.756.814-35;10714.17;2017-03-10;
6;1;517310;246546;Henry Gabriel;Guerra;1967-04-23;M;867.495.013-20;18883.64;2015-11-02;
10;6;954276;571683;Luiz Fernando;da Conceição;2002-04-09;M;815.327.469-46;14455.29;2020-06-28;
7;6;81191;889790;Bernardo;Porto;1997-06-05;F;805.269.347-00;13217.58;2023-02-21;
7;8;841149;263897;Anthony Gabriel;Teixeira;1994-01-13;M;327.941.806-22;3524.18;2022-06-07;
10;9;922337;809298;Ana Sophia;Câmara;1978-05-19;M;578.216.439-55;1508.18;2015-01-11;
5;3;928602;597042;Benicio;Oliveira;1962-12-23;F;264.079.318-78;17333.42;2020-08-17;
8;5;356423;362147;Rebeca;Monteiro;1994-06-23;M;972.460.385-74;12967.21;2016-09-19;
1;8;886743;221430;Lucas Gabriel;Farias;1960-12-01;F;605.274.938-56;19996.71;2022-08-08;
6;9;898367;873960;Aurora;Casa Grande;1963-08-26;M;748.619.230-69;10242.16;2017-09-30;
1;7;6419;971231;Bella;Fernandes;1989-11-17;F;082.416.795-30;16054.1;2021-04-02;
1;5;149285;434408;Henry;Oliveira;1980-11-24;M;895.740.126-11;1631.8;2019-09-05;
6;1;537623;228017;Vinícius;Nogueira;1982-03-18;M;413.652.897-37;10767.42;2023-04-16;
1;4;734110;925547;Vitória;Carvalho;1991-02-02;M;270.514.369-61;8009.57;2023-05-08;
10;8;302010;20524;Ana Júlia;Mendonça;1963-02-05;F;263.405.791-16;14359.63;2022-10-21;
6;3;665407;591943;Luan;Aragão;1974-11-22;F;062.834.517-80;17921.11;2023-11-25;
2;7;121886;393425;Thales;da Conceição;1970-01-29;M;195.082.436-51;11681.03;2024-03-18;
3;9;452626;180365;Benjamin;Cunha;1984-05-29;F;698.132.740-69;9462.2;2018-02-21;
4;8;194424;236426;Henry Gabriel;Santos;1986-09-30;M;813.294.056-33;4680.92;2024-11-14;
3;4;354018;995365;Giovanna;da Rosa;1997-11-30;F;751.029.486-01;15670.28;2020-10-16;
5;3;158938;613235;Brenda;Fogaça;1972-05-01;M;405.827.163-90;5549.09;2021-08-11;
4;2;215467;79263;Maria Luísa;da Rosa;1999-02-10;F;059.321.684-98;19497.93;2022-11-13;
5;9;517469;456906;Hadassa;Ramos;1979-04-23;M;295.608.437-29;17958.07;2024-04-29;
10;2;835432;669853;Vinícius;Martins;1991-06-25;M;978.451.302-14;18197.69;2015-04-07;
5;1;363439;754855;Ísis;Brito;1992-02-21;M;459.816.237-64;15580.02;2015-10-18;
3;6;615765;838943;Laís;Campos;1984-08-11;M;806.752.194-85;17841.1;2018-07-15;
8;7;974511;115025;Marcela;Rodrigues;2002-09-23;F;297.035.814-04;11952.36;2016-07-29;
4;4;635337;563056;João Lucas;Aparecida;1970-01-09;F;946.751.802-30;9055.77;2024-03-04;
3;1;573531;154755;Leonardo;Albuquerque;2000-06-24;M;148.396.052-89;17627.03;2020-05-24;2020-07-13
1;4;240703;250594;Gustavo;Araújo;1981-10-03;F;594.730.816-93;7329.91;2024-11-14;
6;4;662024;140004;Lunna;Moreira;2000-12-25;F;079.618.534-48;9018.68;2023-11-27;2024-05-30
8;6;830056;697285;Isabela;Montenegro;1987-04-17;F;397.518.602-02;2373.77;2015-01-07;
